username,full_name,id,city,country_code,followers_count,permalink_url,avatar_url,verified,last_modified,kind
nymano,,8388038,,,67671,https://soundcloud.com/nymano,https://i1.sndcdn.com/avatars-Oo63x9h6nJQvtCON-Tp6Vrw-large.jpg,False,2021-10-07T19:54:14Z,user
nymano,,8388038,,,67671,https://soundcloud.com/nymano,https://i1.sndcdn.com/avatars-Oo63x9h6nJQvtCON-Tp6Vrw-large.jpg,False,2021-10-07T19:54:14Z,user
jinsang,,50894740,west coast,,125829,https://soundcloud.com/jinsangbeats,https://i1.sndcdn.com/avatars-000706564438-1h94sd-large.jpg,True,2021-10-10T05:35:15Z,user
TJCK,,75492392,Austin,US,880,https://soundcloud.com/tjck,https://i1.sndcdn.com/avatars-AFcBs5OgVT37JiV3-Mtp1RA-large.jpg,False,2020-09-14T05:50:02Z,user
Kendall Miles,,79150631,Raleigh // NC,US,15231,https://soundcloud.com/kendallmilesmusic,https://i1.sndcdn.com/avatars-1iZyojj9g4Dmpaxi-pHxLtg-large.jpg,True,2021-09-24T18:17:27Z,user
Joey Pecoraro,Michigan,2053164,,,54907,https://soundcloud.com/joeypecoraro,https://i1.sndcdn.com/avatars-5VfqeSQJUjQySTM9-DzeOCw-large.jpg,True,2021-06-27T04:52:05Z,user
seph,,160810246,san jose,,5076,https://soundcloud.com/sephbeats,https://i1.sndcdn.com/avatars-000595848681-iepefd-large.jpg,False,2019-03-12T19:29:38Z,user
snow garden,,246459819,,,12555,https://soundcloud.com/snowgarden,https://i1.sndcdn.com/avatars-000245053197-ne8y7o-large.jpg,False,2018-04-27T06:03:05Z,user
rose,,211007572,,,8536,https://soundcloud.com/unerose,https://i1.sndcdn.com/avatars-000293523019-ivwx3w-large.jpg,False,2019-12-17T13:30:03Z,user
Chillhop Music,Your Daily Chilled Vibes!,35228969,Rotterdam,NL,177565,https://soundcloud.com/chillhopdotcom,https://i1.sndcdn.com/avatars-ReJ4dW5tpEWWS4EU-q6QmtQ-large.jpg,True,2021-10-27T06:07:09Z,user
Pueblo Vista,⟪ π ṽ ş ⟫ ± ⟪ ρ ā ω ⟫,81411932,Innsbruck,AT,5411,https://soundcloud.com/pueblo-vista,https://i1.sndcdn.com/avatars-yb34RShWgy8qECNH-vyJD8A-large.jpg,True,2021-09-23T09:30:02Z,user
[ bsd.u ],matthew,1248281,HEAVEN,CA,112333,https://soundcloud.com/bsdu,https://i1.sndcdn.com/avatars-wDGgZcPichL4NztW-pG5vMg-large.jpg,True,2021-09-18T21:07:49Z,user
Saito,Giacomo - 1993,127008260,Florence,IT,22435,https://soundcloud.com/bscsaito,https://i1.sndcdn.com/avatars-tIgNypzzbsWppfyK-bvriGg-large.jpg,True,2021-02-20T16:00:20Z,user
E66S,,95443667,minnesota,,9224,https://soundcloud.com/e66s,https://i1.sndcdn.com/avatars-1Tfsfw6bk7FPAKo6-tOITdA-large.jpg,False,2021-09-25T18:34:37Z,user
Assala,Assala Nasri,102433987,,,353617,https://soundcloud.com/assalaofficial,https://i1.sndcdn.com/avatars-000459010359-q41b48-large.jpg,True,2021-10-03T00:00:01Z,user
Levi Patel,Levi Patel,1776079,Auckland,NZ,13473,https://soundcloud.com/levipatel,https://i1.sndcdn.com/avatars-000660682205-k0gbc5-large.jpg,False,2020-02-25T06:26:57Z,user
Alice Baldwin,,93750493,Berlin,,4441,https://soundcloud.com/alice_baldwin,https://i1.sndcdn.com/avatars-LcqLIYPOHpKctU5z-JCiQ4Q-large.jpg,False,2021-09-13T10:49:41Z,user
Simeon Walker,"Leeds, UK",130872163,Pianist & Composer,,4944,https://soundcloud.com/simeonwalkermusic,https://i1.sndcdn.com/avatars-gvVb4EzELDpbBFdx-acybjw-large.jpg,False,2021-10-29T07:16:23Z,user
Serein,,1871,,GB,8044,https://soundcloud.com/serein,https://i1.sndcdn.com/avatars-000154943922-qzzald-large.jpg,True,2021-10-04T15:26:43Z,user
Moderna Records,Music Label,106382628,,,12618,https://soundcloud.com/modernarecords,https://i1.sndcdn.com/avatars-000585962421-5pl2ml-large.jpg,True,2021-03-21T16:06:22Z,user
Moderna Records,Music Label,106382628,,,12618,https://soundcloud.com/modernarecords,https://i1.sndcdn.com/avatars-000585962421-5pl2ml-large.jpg,True,2021-03-21T16:06:22Z,user
Late Night Tales,,3817541,,,53656,https://soundcloud.com/latenighttales,https://i1.sndcdn.com/avatars-000313453881-51znxu-large.jpg,True,2021-10-06T09:01:42Z,user
PessoaZ,,34115028,Cologne,DE,2615,https://soundcloud.com/pessoa1972,https://i1.sndcdn.com/avatars-000048439842-dbty7q-large.jpg,False,2015-02-22T13:15:09Z,user
Julia Gjertsen,,486361,Oslo,NO,1203,https://soundcloud.com/juliagjertsen,https://i1.sndcdn.com/avatars-OXFIv0V9aJTY8a6Q-gPvuIA-large.jpg,False,2021-08-20T19:25:21Z,user
mindthings,Clément Peres,1439557,Paris,FR,6328,https://soundcloud.com/mindthings,https://i1.sndcdn.com/avatars-000297891828-73goul-large.jpg,False,2021-08-04T16:18:23Z,user
Bruno Sanfilippo,Bruno Sanfilippo,1914953,,ES,5704,https://soundcloud.com/bruno_sanfilippo,https://i1.sndcdn.com/avatars-xRHzc4L1Hwyi6sYM-CIWm1g-large.jpg,True,2021-09-25T10:03:50Z,user
Sten Erland Hermundstad,Sten Erland Hermundstad,16446513,Oslo,NO,8924,https://soundcloud.com/sten-erland-hermundstad,https://i1.sndcdn.com/avatars-000332334436-aidxrd-large.jpg,True,2020-12-16T21:27:39Z,user
Michael McDonald,Michael McDonald,3988249,Vantaa,FI,415,https://soundcloud.com/michaelmcdonald,https://i1.sndcdn.com/avatars-000080214633-gp10on-large.jpg,False,2021-01-24T11:14:41Z,user
A Cerulean State,,9601457,Stockholm,,6197,https://soundcloud.com/aceruleanstate,https://i1.sndcdn.com/avatars-X7dLWCtB84oi3HA5-WLbWXw-large.jpg,False,2021-08-11T09:02:50Z,user
dougwaterman,Doug Waterman,1381451,Franklin,US,3885,https://soundcloud.com/dougwaterman,https://i1.sndcdn.com/avatars-000253292214-g3opy8-large.jpg,False,2020-11-24T17:46:55Z,user
PIASGermany,PIAS Germany,595520,Hamburg,DE,4943,https://soundcloud.com/piasgermany,https://i1.sndcdn.com/avatars-000102471871-07eufn-large.jpg,True,2020-12-01T07:07:49Z,user
hebelup,,1232795,Istanbul,TR,420,https://soundcloud.com/mutluturka,https://a1.sndcdn.com/images/default_avatar_large.png,False,2012-06-13T20:46:51Z,user
Unofficial SXSW Guide,Albert Smith,3231763,Austin,US,541,https://soundcloud.com/unofficialsxsw,https://i1.sndcdn.com/avatars-000022441863-839j9o-large.jpg,False,2014-07-29T16:40:36Z,user
Phillip Lee Eyer,Phillip Lee Eyer,68064562,Lebanon,US,352,https://soundcloud.com/phillip-lee-eyer,https://i1.sndcdn.com/avatars-000067417065-11qujz-large.jpg,False,2016-02-10T06:02:32Z,user
Music Speaks,,62644282,,ID,1122,https://soundcloud.com/musicspeaksid,https://i1.sndcdn.com/avatars-000192934925-l43myu-large.jpg,False,2018-01-12T09:19:16Z,user
Dan Griffin,,1698611,Windsor/Hamilton/Toronto,CA,815,https://soundcloud.com/dangriffin,https://i1.sndcdn.com/avatars-000049645869-jfd4ha-large.jpg,False,2017-01-17T05:02:13Z,user
The Head and The Heart,,1213531,Seattle,US,28067,https://soundcloud.com/theheadandtheheart,https://i1.sndcdn.com/avatars-000648431691-wwvbzk-large.jpg,True,2021-05-21T21:06:55Z,user
cvnuvbis,,36503208,,AT,441,https://soundcloud.com/cvnuvbis,https://i1.sndcdn.com/avatars-000692866613-56bwbe-large.jpg,False,2020-09-25T21:57:59Z,user
brooklynvegan,brooklyn vegan,164048,brooklyn,US,11052,https://soundcloud.com/brooklynvegan,https://i1.sndcdn.com/avatars-000060212018-2hvnhv-large.jpg,False,2018-11-08T04:40:07Z,user
morrmusic,morr music,240370,berlin,DE,13733,https://soundcloud.com/morrmusic,https://i1.sndcdn.com/avatars-000153293058-23nly6-large.jpg,False,2021-04-14T08:19:03Z,user
Whitney Knowles 1,Whitney Knowles,30947842,,,107,https://soundcloud.com/whitney-knowles-1,https://i1.sndcdn.com/avatars-000070377837-xn255a-large.jpg,False,2014-10-26T16:52:28Z,user
Art Hurtado,Art Hurtado,3838358,South Padre Island ,US,151,https://soundcloud.com/art-hurtado,https://i1.sndcdn.com/avatars-000199266860-vkx5as-large.jpg,False,2016-01-15T22:29:29Z,user
KIDS OF ADELAIDE,KIDS OF ADELAIDE,25262269,Stuttgart,DE,475,https://soundcloud.com/kidsofadelaide,https://i1.sndcdn.com/avatars-xtzfWr2yaAnu8pIu-nRwMmA-large.jpg,False,2021-10-30T11:35:13Z,user
Monica Casillas,Monica Casillas,12401405,"Lodi, California",US,116,https://soundcloud.com/monicacasillas,https://i1.sndcdn.com/avatars-000080190768-2i6hou-large.jpg,False,2014-04-26T05:35:39Z,user
Ahmed Valen XD,Ahmed XD,230300401,,,118,https://soundcloud.com/ahmed-valen-xd,https://i1.sndcdn.com/avatars-000227983348-viybjn-large.jpg,False,2016-05-29T12:33:52Z,user
Solly MiZo,Solly MiZo,110997020,,,6407,https://soundcloud.com/solly-mizo,https://i1.sndcdn.com/avatars-000101452814-4jhfxe-large.jpg,False,2019-08-01T20:59:36Z,user
Helmi El-Wakil,Helmi El-Wakil,38293671,,,270,https://soundcloud.com/helmi-el-wakil,https://i1.sndcdn.com/avatars-000053802448-qt3nq7-large.jpg,False,2017-07-20T10:06:07Z,user
Souror,Youssaf Souror,134229294,Cairo,EG,1197,https://soundcloud.com/joseph-souror,https://i1.sndcdn.com/avatars-25pn0S8MjEiJIHRZ-IEgALw-large.jpg,False,2021-08-07T01:50:16Z,user
Nader Muhammeed,Nader Muhammed,21865540,cairo`,EG,4397,https://soundcloud.com/nader-mohammed-gad,https://i1.sndcdn.com/avatars-000755366902-wyhcwf-large.jpg,False,2020-01-13T12:15:43Z,user
Assala,Assala Nasri,102433987,,,353617,https://soundcloud.com/assalaofficial,https://i1.sndcdn.com/avatars-000459010359-q41b48-large.jpg,True,2021-10-03T00:00:01Z,user
Adam Amin,Adam Amin,364712318,ismailia,EG,11108,https://soundcloud.com/adam-amin-991983590,https://i1.sndcdn.com/avatars-gqchIi2g0dOx0hJt-ymhcqw-large.jpg,False,2021-08-30T05:49:04Z,user
Assala,Assala Nasri,102433987,,,353617,https://soundcloud.com/assalaofficial,https://i1.sndcdn.com/avatars-000459010359-q41b48-large.jpg,True,2021-10-03T00:00:01Z,user
Manshi22 Meto,Manshi22 Meto,259261369,,,151,https://soundcloud.com/manshi22-meto,https://i1.sndcdn.com/avatars-000327100470-3bfp03-large.jpg,False,2017-08-01T06:35:02Z,user
Rafik William,Rafik William,56469802,Cairo,EG,1844,https://soundcloud.com/rafik-william,https://i1.sndcdn.com/avatars-ltTVtoQ2Uyg2MiIc-w75nYQ-large.jpg,False,2021-08-31T22:35:21Z,user
Lo0zA,Lo0zA aNa,325243084,Assuit ,EG,1991,https://soundcloud.com/m-a-407635345,https://i1.sndcdn.com/avatars-yoIRLSNLFg9I808p-bylzLg-large.jpg,False,2020-08-14T01:12:08Z,user
Ⓨⓞⓤⓢⓔⓕ,,570910725,,,2735,https://soundcloud.com/user-607845874,https://i1.sndcdn.com/avatars-000564961242-9b3glf-large.jpg,False,2019-01-12T11:23:08Z,user
AmrEsmail,,48148171,,,4143,https://soundcloud.com/amresmail,https://i1.sndcdn.com/avatars-000044813837-42ly0g-large.jpg,False,2013-06-15T19:21:38Z,user
Musical,Musical Hub,33233896,Giza,EG,7167,https://soundcloud.com/music_hub,https://i1.sndcdn.com/avatars-000541467594-2j2qe5-large.jpg,False,2020-07-20T20:37:22Z,user
Sherine,بياعين الصبر-يا ريتها جت-طيبة وجدعة -الوتر الحساس-حبه جنة-كلام عينيه,530208174,,EG,135480,https://soundcloud.com/shereen-ahmed-608068-19,https://i1.sndcdn.com/avatars-000525998106-wq1afl-large.jpg,True,2021-08-12T00:13:48Z,user
Sha Smoak,Sha Smoak,14193151,Dayton OH / Los Angeles CA,US,1586,https://soundcloud.com/sha-smoak,https://i1.sndcdn.com/avatars-000534869187-dlt0ht-large.jpg,False,2020-06-07T21:37:32Z,user
duendita,,11062560,"QUEENS, NY",US,10061,https://soundcloud.com/duendita,https://i1.sndcdn.com/avatars-e7kDlUHRA05xSRgg-8yvkzg-large.jpg,False,2021-04-27T05:13:16Z,user
Tabby Wakes,tabby wakes,16216628,New York,US,1345,https://soundcloud.com/tabby-wakes,https://i1.sndcdn.com/avatars-000674252498-1h50u4-large.jpg,False,2020-05-13T19:25:02Z,user
Whethan,,108856420,,,165018,https://soundcloud.com/whethan,https://i1.sndcdn.com/avatars-cB0II0fEfvDoF4uU-pjAiGA-large.jpg,True,2021-09-17T04:03:41Z,user
Kirk Knight,,23507802,Brooklyn,US,29677,https://soundcloud.com/kirkknight,https://i1.sndcdn.com/avatars-KsEENKQEfq7rGiOG-Z9yV6Q-large.jpg,True,2021-08-05T20:27:27Z,user
Kodie Shane,,200963678,Atlanta,US,74571,https://soundcloud.com/kodieshane,https://i1.sndcdn.com/avatars-jz3UxfFEWZB5jobc-sC2pEw-large.jpg,True,2021-10-02T23:07:24Z,user
Velvet Negroni,,291029191,,,1778,https://soundcloud.com/velvetnegroni,https://i1.sndcdn.com/avatars-000673269512-jtyd87-large.jpg,False,2020-03-23T15:22:14Z,user
NAO,NAO,66686200,London,,113629,https://soundcloud.com/thisnao,https://i1.sndcdn.com/avatars-Nwdn63lMMFCTFlyo-aaBXZA-large.jpg,True,2021-06-20T16:57:54Z,user
PHONY PPL,PHONY PPL,2968727,Brooklyn,US,42454,https://soundcloud.com/phonyppl,https://i1.sndcdn.com/avatars-2ERaJdumEFI3pAvt-lbRVFQ-large.jpg,True,2020-11-19T16:32:59Z,user
WAV,,113326378,,,5580,https://soundcloud.com/wavgotdrip,https://i1.sndcdn.com/avatars-xzmoz1r9CYyaezdf-kMUQLQ-large.jpg,False,2021-10-28T00:12:09Z,user
Warm Brew,"Ray Wright, Manu Li, Serk Spliff",2673690,Venice,US,11234,https://soundcloud.com/warmbrew,https://i1.sndcdn.com/avatars-000514292649-j6nbkd-large.jpg,True,2020-11-19T16:18:18Z,user
Klondike Blonde,,288494748,,,7153,https://soundcloud.com/klondikeblonde,https://i1.sndcdn.com/avatars-1siaASQ7weK7fyub-Fdz48A-large.jpg,False,2020-04-17T18:07:06Z,user
VASSY,,398591,LA,US,11642,https://soundcloud.com/vassy,https://i1.sndcdn.com/avatars-tefwdIWB7UIlqhBp-Vjwnyw-large.jpg,False,2021-10-27T03:02:21Z,user
Mad Decent,maddecent.com,14730,Los Angeles,US,6015138,https://soundcloud.com/maddecent,https://i1.sndcdn.com/avatars-000295911652-nf9tch-large.jpg,True,2021-10-05T04:01:21Z,user
Lightshow,,38560694,"EAST OF THE RIVER, Washington, D.C.",,10832,https://soundcloud.com/welcometothelightshow,https://i1.sndcdn.com/avatars-000680084582-51mald-large.jpg,True,2021-03-18T23:44:04Z,user
Aux London,London,108699131,,,176211,https://soundcloud.com/auxlondon,https://i1.sndcdn.com/avatars-000297819994-g0qtj9-large.jpg,True,2020-11-18T17:58:32Z,user
Aux Records,,115377774,London,,58507,https://soundcloud.com/auxrecs,https://i1.sndcdn.com/avatars-000300857292-iyzx8b-large.jpg,True,2020-11-20T15:22:52Z,user
Boehm,,40696840,Bucharest,RO,80096,https://soundcloud.com/boehmofficial,https://i1.sndcdn.com/avatars-XvIn5Zc6HFjwhzm3-mNz91Q-large.jpg,True,2021-11-02T17:19:22Z,user
filous,,53811920,Vienna,AT,131724,https://soundcloud.com/filous,https://i1.sndcdn.com/avatars-hk8In0jQaEKnSRuX-Az899A-large.jpg,True,2021-06-25T13:35:48Z,user
Yunizon,Yunizon Records,50350424,,,26659,https://soundcloud.com/yunizon-records,https://i1.sndcdn.com/avatars-000333753324-iv2e14-large.jpg,True,2021-05-05T18:57:01Z,user
TRINIX,,5690828,,FR,32617,https://soundcloud.com/trinix1,https://i1.sndcdn.com/avatars-000722561089-fl8xnn-large.jpg,True,2021-04-16T18:15:47Z,user
Aux London,London,108699131,,,176211,https://soundcloud.com/auxlondon,https://i1.sndcdn.com/avatars-000297819994-g0qtj9-large.jpg,True,2020-11-18T17:58:32Z,user
Niklas Ibach,,18322593,Berlin,DE,92035,https://soundcloud.com/niklas-ibach,https://i1.sndcdn.com/avatars-000276655327-l7ong8-large.jpg,True,2021-04-16T16:12:01Z,user
Sonny Alven,Sondre Alvestad,2852068,,,33492,https://soundcloud.com/sonnyalven,https://i1.sndcdn.com/avatars-000511632348-c10xnc-large.jpg,True,2021-08-25T09:47:43Z,user
GuitK,† Taste  The Vibe † Instagram : @guitk,86870742,Lille ,FR,9720,https://soundcloud.com/guitk,https://i1.sndcdn.com/avatars-y620ZVK3kYKSRQgh-d1JA9w-large.jpg,False,2020-05-29T09:50:10Z,user
MUTO.,Miles Davidson,53783966,Sydney,AU,20964,https://soundcloud.com/muto-music,https://i1.sndcdn.com/avatars-OZMMyRGb96peiiAs-FA6KkQ-large.jpg,True,2021-02-08T23:52:02Z,user
Flume,,2976616,Sydney,AU,2208003,https://soundcloud.com/flume,https://i1.sndcdn.com/avatars-000599503644-u0mlff-large.jpg,True,2021-10-01T00:00:06Z,user
Thomas Jack.,"Los Angeles, United States",846631,Bemboka,AU,305103,https://soundcloud.com/thomasjackmusic,https://i1.sndcdn.com/avatars-000332612898-nzjimv-large.jpg,True,2020-11-18T17:51:50Z,user
LYAR,,119801888,Weimar,DE,53274,https://soundcloud.com/lyar,https://i1.sndcdn.com/avatars-000209933227-n2crfx-large.jpg,True,2020-11-19T16:16:20Z,user
Flin,,117020660,,,7773,https://soundcloud.com/flinmusic,https://i1.sndcdn.com/avatars-000234518838-vural1-large.jpg,False,2020-03-13T17:09:35Z,user
nativegirl,,9422356,,,101,https://soundcloud.com/nativegirl,https://i1.sndcdn.com/avatars-000007824577-sw9ndo-large.jpg,False,2012-07-27T20:13:27Z,user
Musica Latina,,11514490,,,5064,https://soundcloud.com/fullmusicacom1,https://i1.sndcdn.com/avatars-000308133949-r1u72x-large.jpg,False,2017-04-17T01:07:42Z,user
Tony Jeem,,126768398,,ES,655,https://soundcloud.com/music-tony-jeem,https://i1.sndcdn.com/avatars-000732606184-qexzhv-large.jpg,False,2019-12-01T14:05:07Z,user
Opi,Luis Ander,305803700,,,23,https://soundcloud.com/luis-ander-438971745,https://i1.sndcdn.com/avatars-000478878885-uzaure-large.jpg,False,2018-07-27T01:44:34Z,user
La Casa Urbana ✅,Bad Bunny Ozuna Brytiago Nicky Jam J Balvin Darell Ñengo Flow Jon Z,263167803,WORLD,US,40977,https://soundcloud.com/lacasaurbana,https://i1.sndcdn.com/avatars-000273195087-kajmtu-large.jpg,False,2020-05-11T18:36:55Z,user
Axel Caram 3,,223803692,,AR,3771,https://soundcloud.com/axel-caram-3,https://i1.sndcdn.com/avatars-000228917578-2tuzux-large.jpg,False,2016-08-04T14:22:45Z,user
KJ,,132945648,,US,2958,https://soundcloud.com/kj_1994,https://i1.sndcdn.com/avatars-000224049210-2xcmwr-large.jpg,False,2019-10-24T00:45:11Z,user
Juan Alcaraz 3.0,Juan Alcaraz,257855760,,ES,16610,https://soundcloud.com/juanalcarazset,https://i1.sndcdn.com/avatars-000350664236-03l9x3-large.jpg,False,2018-09-29T05:23:26Z,user
#lamianyc,Jamal Smith,12269031,,,247,https://soundcloud.com/jamal-smith-2,https://i1.sndcdn.com/avatars-000148788083-adphr7-large.jpg,False,2018-05-30T09:46:10Z,user
Gindor,Deejay Producer,3511713,Santander,CO,4105,https://soundcloud.com/gindordj,https://i1.sndcdn.com/avatars-000315036357-fy9126-large.jpg,False,2021-04-19T16:31:16Z,user
Bruno Torres Remixes 3,Bruno Torres,244086146,Badajoz,ES,12185,https://soundcloud.com/bruno-torres-remixes-3,https://i1.sndcdn.com/avatars-000645051723-fql9m6-large.jpg,False,2020-08-01T09:10:01Z,user
VDj ProducTMusic,Totti Rivera,187246580,Guayas,EC,193,https://soundcloud.com/danny-paz-223574850,https://i1.sndcdn.com/avatars-0fhLYhqAdJunPDRY-RzA07A-large.jpg,False,2020-07-11T16:13:43Z,user
...FCO...,,172866384,,,93,https://soundcloud.com/user-569563363,https://i1.sndcdn.com/avatars-000245372683-uwvra9-large.jpg,False,2016-08-11T18:30:31Z,user
Bruno Torres Remixes 3,Bruno Torres,244086146,Badajoz,ES,12185,https://soundcloud.com/bruno-torres-remixes-3,https://i1.sndcdn.com/avatars-000645051723-fql9m6-large.jpg,False,2020-08-01T09:10:01Z,user
TRAP FM ✅,Bad Bunny  Myke Towers Rauw Alejandro The Real Music,159351985,,PR,53785,https://soundcloud.com/trap-fm-music,https://i1.sndcdn.com/avatars-000583751580-tye90g-large.jpg,False,2021-05-24T17:41:51Z,user
marcos g,Marcos Garcia,57900712,miami,,2620,https://soundcloud.com/marcosgeee,https://i1.sndcdn.com/avatars-5YHi5ZaOQ69snoxh-aG3qBw-large.jpg,False,2021-10-28T01:28:20Z,user
ONEFOUR_OFFICIAL,ONEFOUR,280326838,mount druitt,AU,29528,https://soundcloud.com/onefour70,https://i1.sndcdn.com/avatars-Ns8132xYDRbdtTO2-bqESEg-large.jpg,True,2021-08-22T00:00:01Z,user
Journee,,264105478,"San Jose, California",US,1505,https://soundcloud.com/journee,https://i1.sndcdn.com/avatars-vGv187TzTixu1Dge-PFnhKg-large.jpg,False,2021-10-11T19:26:34Z,user
yergurl,fae,273797450,,AU,2127,https://soundcloud.com/yergurl,https://i1.sndcdn.com/avatars-Hx8sPTHoKoQI3jSx-bFMCWA-large.jpg,True,2020-12-16T21:41:24Z,user
YULLOLA,,283953994,Maine,,1176,https://soundcloud.com/yullola,https://i1.sndcdn.com/avatars-uhJ8pFHo5oP19oBE-Om0zew-large.jpg,True,2021-10-22T16:14:06Z,user
cøzybøy,,286202607,"san jose, ca",,11485,https://soundcloud.com/cozyboycries,https://i1.sndcdn.com/avatars-fEyhXy0CDpmGzlHL-NJUaPA-large.jpg,True,2021-02-23T08:08:24Z,user
Jakob Campbell,Jakob Campbell,31798330,Denver,US,2661,https://soundcloud.com/jakob-campbell-1,https://i1.sndcdn.com/avatars-DQduajjlvi6NN742-BxydpQ-large.jpg,False,2021-10-22T13:21:12Z,user
☆TOKYO'S REVENGE☆,,88049625,,,112767,https://soundcloud.com/tokyosrevenge,https://i1.sndcdn.com/avatars-LZeMXqNxYe0vluC1-MCjKCA-large.jpg,True,2020-12-18T05:37:37Z,user
belis ✩,,120343048,#NEILAWORLD,,23415,https://soundcloud.com/belisgo,https://i1.sndcdn.com/avatars-LKfHeHG538gAscvz-mVyYiw-large.jpg,True,2021-09-06T08:03:15Z,user
Che Lingo,Ché Lingo,2158611,London,GB,6726,https://soundcloud.com/che_lingo,https://i1.sndcdn.com/avatars-0mi8tDevH6iYj9r5-93tcbQ-large.jpg,True,2021-08-10T01:46:19Z,user
Ness Heads,,199306411,"Los Angeles, CA",US,1908,https://soundcloud.com/nessheads,https://i1.sndcdn.com/avatars-lfcXSv2XpLsa982X-a5yxoQ-large.jpg,False,2021-08-27T21:18:57Z,user
Lil Playah,Malachi,212208847,Houston,US,27226,https://soundcloud.com/lil-playah,https://i1.sndcdn.com/avatars-WlyG5jaYzWk2mDmP-7JCTeA-large.jpg,True,2021-10-02T21:46:57Z,user
2Floody,,99638593,New Jersey,US,21538,https://soundcloud.com/2floody,https://i1.sndcdn.com/avatars-2MTlLGMHD45p3WZ9-SFrJgQ-large.jpg,True,2021-11-02T01:41:28Z,user
Jallal,,19787796,Los Angeles ,,153549,https://soundcloud.com/jallal,https://i1.sndcdn.com/avatars-000399487857-ymgnf9-large.jpg,True,2021-07-10T17:57:20Z,user
